,ds,dv,dt,method,acc
4083,STL10,FashionMNIST,TinyImagenet,KNNSVM/4,0.5021250247955322
4084,STL10,NotMNIST,UniformNoise,KNNSVM/4,0.9861250519752502
4085,STL10,NotMNIST,NormalNoise,KNNSVM/4,0.48612502217292786
4086,STL10,NotMNIST,MNIST,KNNSVM/4,0.5975000262260437
4087,STL10,NotMNIST,FashionMNIST,KNNSVM/4,0.6505000591278076
4088,STL10,NotMNIST,CIFAR100,KNNSVM/4,0.4947500228881836
4089,STL10,NotMNIST,TinyImagenet,KNNSVM/4,0.5042500495910645
4090,STL10,CIFAR100,UniformNoise,KNNSVM/4,0.29225000739097595
4091,STL10,CIFAR100,NormalNoise,KNNSVM/4,0.29225000739097595
4092,STL10,CIFAR100,MNIST,KNNSVM/4,0.31712502241134644
4093,STL10,CIFAR100,FashionMNIST,KNNSVM/4,0.3631250262260437
4094,STL10,CIFAR100,NotMNIST,KNNSVM/4,0.2971250116825104
4095,STL10,CIFAR100,TinyImagenet,KNNSVM/4,0.48500001430511475
4096,STL10,TinyImagenet,UniformNoise,KNNSVM/4,0.5747500061988831
4097,STL10,TinyImagenet,NormalNoise,KNNSVM/4,0.5747500061988831
4098,STL10,TinyImagenet,MNIST,KNNSVM/4,0.5718750357627869
4099,STL10,TinyImagenet,FashionMNIST,KNNSVM/4,0.5561250448226929
4100,STL10,TinyImagenet,NotMNIST,KNNSVM/4,0.565750002861023
4101,STL10,TinyImagenet,CIFAR100,KNNSVM/4,0.46775001287460327
4102,STL10,UniformNoise,NormalNoise,KNNSVM/8,0.47700002789497375
4103,STL10,UniformNoise,MNIST,KNNSVM/8,0.6386250257492065
4104,STL10,UniformNoise,FashionMNIST,KNNSVM/8,0.6797500252723694
4105,STL10,UniformNoise,NotMNIST,KNNSVM/8,0.9461250305175781
4106,STL10,UniformNoise,CIFAR100,KNNSVM/8,0.49125003814697266
4107,STL10,UniformNoise,TinyImagenet,KNNSVM/8,0.502875030040741
4108,STL10,NormalNoise,UniformNoise,KNNSVM/8,0.8653750419616699
4109,STL10,NormalNoise,MNIST,KNNSVM/8,0.7470000386238098
4110,STL10,NormalNoise,FashionMNIST,KNNSVM/8,0.7020000219345093
4111,STL10,NormalNoise,NotMNIST,KNNSVM/8,0.846875011920929
4112,STL10,NormalNoise,CIFAR100,KNNSVM/8,0.4461250305175781
4113,STL10,NormalNoise,TinyImagenet,KNNSVM/8,0.5005000233650208
4114,STL10,MNIST,UniformNoise,KNNSVM/8,0.8853750228881836
4115,STL10,MNIST,NormalNoise,KNNSVM/8,0.8853750228881836
4116,STL10,MNIST,FashionMNIST,KNNSVM/8,0.7153750061988831
4117,STL10,MNIST,NotMNIST,KNNSVM/8,0.8656250238418579
4118,STL10,MNIST,CIFAR100,KNNSVM/8,0.4580000340938568
4119,STL10,MNIST,TinyImagenet,KNNSVM/8,0.5008749961853027
4120,STL10,FashionMNIST,UniformNoise,KNNSVM/8,0.908875048160553
4121,STL10,FashionMNIST,NormalNoise,KNNSVM/8,0.6196250319480896
4122,STL10,FashionMNIST,MNIST,KNNSVM/8,0.7477500438690186
4123,STL10,FashionMNIST,NotMNIST,KNNSVM/8,0.8880000710487366
4124,STL10,FashionMNIST,CIFAR100,KNNSVM/8,0.4715000092983246
4125,STL10,FashionMNIST,TinyImagenet,KNNSVM/8,0.5011250376701355
4126,STL10,NotMNIST,UniformNoise,KNNSVM/8,0.9877500534057617
4127,STL10,NotMNIST,NormalNoise,KNNSVM/8,0.48775002360343933
4128,STL10,NotMNIST,MNIST,KNNSVM/8,0.5892500281333923
4129,STL10,NotMNIST,FashionMNIST,KNNSVM/8,0.6533750295639038
4130,STL10,NotMNIST,CIFAR100,KNNSVM/8,0.4960000216960907
4131,STL10,NotMNIST,TinyImagenet,KNNSVM/8,0.5040000081062317
4132,STL10,CIFAR100,UniformNoise,KNNSVM/8,0.3240000009536743
4133,STL10,CIFAR100,NormalNoise,KNNSVM/8,0.3240000009536743
4134,STL10,CIFAR100,MNIST,KNNSVM/8,0.3383750021457672
4135,STL10,CIFAR100,FashionMNIST,KNNSVM/8,0.382625013589859
4136,STL10,CIFAR100,NotMNIST,KNNSVM/8,0.33662500977516174
4137,STL10,CIFAR100,TinyImagenet,KNNSVM/8,0.4827500283718109
4138,STL10,TinyImagenet,UniformNoise,KNNSVM/8,0.5509999990463257
4139,STL10,TinyImagenet,NormalNoise,KNNSVM/8,0.5509999990463257
4140,STL10,TinyImagenet,MNIST,KNNSVM/8,0.5508750081062317
4141,STL10,TinyImagenet,FashionMNIST,KNNSVM/8,0.5381250381469727
4142,STL10,TinyImagenet,NotMNIST,KNNSVM/8,0.5502500534057617
4143,STL10,TinyImagenet,CIFAR100,KNNSVM/8,0.46800002455711365
4144,TinyImagenet,UniformNoise,NormalNoise,ProbThresh/VGG,0.70169997215271
4145,TinyImagenet,UniformNoise,MNIST,ProbThresh/VGG,0.6257500052452087
4146,TinyImagenet,UniformNoise,FashionMNIST,ProbThresh/VGG,0.6574499607086182
4147,TinyImagenet,UniformNoise,NotMNIST,ProbThresh/VGG,0.6354945302009583
4148,TinyImagenet,UniformNoise,CIFAR10,ProbThresh/VGG,0.6387999653816223
4149,TinyImagenet,UniformNoise,CIFAR100,ProbThresh/VGG,0.6266483664512634
4150,TinyImagenet,UniformNoise,STL10,ProbThresh/VGG,0.5840000510215759
4151,TinyImagenet,NormalNoise,UniformNoise,ProbThresh/VGG,0.5629500150680542
4152,TinyImagenet,NormalNoise,MNIST,ProbThresh/VGG,0.6091499924659729
4153,TinyImagenet,NormalNoise,FashionMNIST,ProbThresh/VGG,0.638949990272522
4154,TinyImagenet,NormalNoise,NotMNIST,ProbThresh/VGG,0.6174428462982178
4155,TinyImagenet,NormalNoise,CIFAR10,ProbThresh/VGG,0.6319000124931335
4156,TinyImagenet,NormalNoise,CIFAR100,ProbThresh/VGG,0.6215934157371521
4157,TinyImagenet,NormalNoise,STL10,ProbThresh/VGG,0.5690625309944153
4158,TinyImagenet,MNIST,UniformNoise,ProbThresh/VGG,0.5830000042915344
4159,TinyImagenet,MNIST,NormalNoise,ProbThresh/VGG,0.6974999904632568
4160,TinyImagenet,MNIST,FashionMNIST,ProbThresh/VGG,0.6520000100135803
4161,TinyImagenet,MNIST,NotMNIST,ProbThresh/VGG,0.6319162845611572
4162,TinyImagenet,MNIST,CIFAR10,ProbThresh/VGG,0.6380499601364136
4163,TinyImagenet,MNIST,CIFAR100,ProbThresh/VGG,0.6266483664512634
4164,TinyImagenet,MNIST,STL10,ProbThresh/VGG,0.5796250104904175
4165,TinyImagenet,FashionMNIST,UniformNoise,ProbThresh/VGG,0.5766000151634216
4166,TinyImagenet,FashionMNIST,NormalNoise,ProbThresh/VGG,0.6983999609947205
4167,TinyImagenet,FashionMNIST,MNIST,ProbThresh/VGG,0.6193999648094177
4168,TinyImagenet,FashionMNIST,NotMNIST,ProbThresh/VGG,0.6305810809135437
4169,TinyImagenet,FashionMNIST,CIFAR10,ProbThresh/VGG,0.6370999813079834
4170,TinyImagenet,FashionMNIST,CIFAR100,ProbThresh/VGG,0.6258242130279541
4171,TinyImagenet,FashionMNIST,STL10,ProbThresh/VGG,0.5788125395774841
4172,TinyImagenet,NotMNIST,UniformNoise,ProbThresh/VGG,0.5950499773025513
4173,TinyImagenet,NotMNIST,NormalNoise,ProbThresh/VGG,0.7000499963760376
4174,TinyImagenet,NotMNIST,MNIST,ProbThresh/VGG,0.6247000098228455
4175,TinyImagenet,NotMNIST,FashionMNIST,ProbThresh/VGG,0.6556000113487244
4176,TinyImagenet,NotMNIST,CIFAR10,ProbThresh/VGG,0.6393499970436096
4177,TinyImagenet,NotMNIST,CIFAR100,ProbThresh/VGG,0.6259890198707581
4178,TinyImagenet,NotMNIST,STL10,ProbThresh/VGG,0.5824375152587891
4179,TinyImagenet,CIFAR10,UniformNoise,ProbThresh/VGG,0.5667499899864197
4180,TinyImagenet,CIFAR10,NormalNoise,ProbThresh/VGG,0.6941999793052673
4181,TinyImagenet,CIFAR10,MNIST,ProbThresh/VGG,0.611549973487854
4182,TinyImagenet,CIFAR10,FashionMNIST,ProbThresh/VGG,0.6411499977111816
4183,TinyImagenet,CIFAR10,NotMNIST,ProbThresh/VGG,0.6192587018013
4184,TinyImagenet,CIFAR10,CIFAR100,ProbThresh/VGG,0.6228571534156799
4185,TinyImagenet,CIFAR10,STL10,ProbThresh/VGG,0.5711250305175781
4186,TinyImagenet,CIFAR100,UniformNoise,ProbThresh/VGG,0.5832499861717224
4187,TinyImagenet,CIFAR100,NormalNoise,ProbThresh/VGG,0.7020999789237976
4188,TinyImagenet,CIFAR100,MNIST,ProbThresh/VGG,0.6220999956130981
4189,TinyImagenet,CIFAR100,FashionMNIST,ProbThresh/VGG,0.653499960899353
4190,TinyImagenet,CIFAR100,NotMNIST,ProbThresh/VGG,0.633251428604126
4191,TinyImagenet,CIFAR100,CIFAR10,ProbThresh/VGG,0.6390999555587769
4192,TinyImagenet,CIFAR100,STL10,ProbThresh/VGG,0.5810625553131104
4193,TinyImagenet,STL10,UniformNoise,ProbThresh/VGG,0.602899968624115
4194,TinyImagenet,STL10,NormalNoise,ProbThresh/VGG,0.7016499638557434
4195,TinyImagenet,STL10,MNIST,ProbThresh/VGG,0.62704998254776
4196,TinyImagenet,STL10,FashionMNIST,ProbThresh/VGG,0.6590999960899353
4197,TinyImagenet,STL10,NotMNIST,ProbThresh/VGG,0.6373637914657593
4198,TinyImagenet,STL10,CIFAR10,ProbThresh/VGG,0.6391499638557434
4199,TinyImagenet,STL10,CIFAR100,ProbThresh/VGG,0.6273626685142517
4200,TinyImagenet,UniformNoise,NormalNoise,ProbThresh/Resnet,0.5947999954223633
4201,TinyImagenet,UniformNoise,MNIST,ProbThresh/Resnet,0.5826500058174133
4202,TinyImagenet,UniformNoise,FashionMNIST,ProbThresh/Resnet,0.5970500111579895
4203,TinyImagenet,UniformNoise,NotMNIST,ProbThresh/Resnet,0.5543687343597412
4204,TinyImagenet,UniformNoise,CIFAR10,ProbThresh/Resnet,0.6412000060081482
4205,TinyImagenet,UniformNoise,CIFAR100,ProbThresh/Resnet,0.6226373910903931
4206,TinyImagenet,UniformNoise,STL10,ProbThresh/Resnet,0.5737500190734863
4207,TinyImagenet,NormalNoise,UniformNoise,ProbThresh/Resnet,0.6535999774932861
4208,TinyImagenet,NormalNoise,MNIST,ProbThresh/Resnet,0.5895499587059021
4209,TinyImagenet,NormalNoise,FashionMNIST,ProbThresh/Resnet,0.6035999655723572
4210,TinyImagenet,NormalNoise,NotMNIST,ProbThresh/Resnet,0.5593889951705933
4211,TinyImagenet,NormalNoise,CIFAR10,ProbThresh/Resnet,0.643049955368042
4212,TinyImagenet,NormalNoise,CIFAR100,ProbThresh/Resnet,0.6242856979370117
4213,TinyImagenet,NormalNoise,STL10,ProbThresh/Resnet,0.5770625472068787
4214,TinyImagenet,MNIST,UniformNoise,ProbThresh/Resnet,0.6583499908447266
4215,TinyImagenet,MNIST,NormalNoise,ProbThresh/Resnet,0.6100000143051147
4216,TinyImagenet,MNIST,FashionMNIST,ProbThresh/Resnet,0.6036999821662903
4217,TinyImagenet,MNIST,NotMNIST,ProbThresh/Resnet,0.5595492124557495
4218,TinyImagenet,MNIST,CIFAR10,ProbThresh/Resnet,0.6432999968528748
4219,TinyImagenet,MNIST,CIFAR100,ProbThresh/Resnet,0.624890148639679
4220,TinyImagenet,MNIST,STL10,ProbThresh/Resnet,0.5770000219345093
4221,TinyImagenet,FashionMNIST,UniformNoise,ProbThresh/Resnet,0.6518999934196472
4222,TinyImagenet,FashionMNIST,NormalNoise,ProbThresh/Resnet,0.6054499745368958
4223,TinyImagenet,FashionMNIST,MNIST,ProbThresh/Resnet,0.588949978351593
4224,TinyImagenet,FashionMNIST,NotMNIST,ProbThresh/Resnet,0.5584810972213745
4225,TinyImagenet,FashionMNIST,CIFAR10,ProbThresh/Resnet,0.6426999568939209
4226,TinyImagenet,FashionMNIST,CIFAR100,ProbThresh/Resnet,0.6233516335487366
4227,TinyImagenet,FashionMNIST,STL10,ProbThresh/Resnet,0.5766250491142273
4228,TinyImagenet,NotMNIST,UniformNoise,ProbThresh/Resnet,0.6676499843597412
4229,TinyImagenet,NotMNIST,NormalNoise,ProbThresh/Resnet,0.6220499873161316
4230,TinyImagenet,NotMNIST,MNIST,ProbThresh/Resnet,0.5934000015258789
4231,TinyImagenet,NotMNIST,FashionMNIST,ProbThresh/Resnet,0.6063500046730042
4232,TinyImagenet,NotMNIST,CIFAR10,ProbThresh/Resnet,0.64410001039505
4233,TinyImagenet,NotMNIST,CIFAR100,ProbThresh/Resnet,0.6249450445175171
4234,TinyImagenet,NotMNIST,STL10,ProbThresh/Resnet,0.5786875486373901
4235,TinyImagenet,CIFAR10,UniformNoise,ProbThresh/Resnet,0.6310999989509583
4236,TinyImagenet,CIFAR10,NormalNoise,ProbThresh/Resnet,0.5906999707221985
4237,TinyImagenet,CIFAR10,MNIST,ProbThresh/Resnet,0.5828999876976013
4238,TinyImagenet,CIFAR10,FashionMNIST,ProbThresh/Resnet,0.5974000096321106
4239,TinyImagenet,CIFAR10,NotMNIST,ProbThresh/Resnet,0.5547425746917725
4240,TinyImagenet,CIFAR10,CIFAR100,ProbThresh/Resnet,0.6228571534156799
4241,TinyImagenet,CIFAR10,STL10,ProbThresh/Resnet,0.5726250410079956
4242,TinyImagenet,CIFAR100,UniformNoise,ProbThresh/Resnet,0.6408999562263489
4243,TinyImagenet,CIFAR100,NormalNoise,ProbThresh/Resnet,0.5981000065803528
4244,TinyImagenet,CIFAR100,MNIST,ProbThresh/Resnet,0.584149956703186
4245,TinyImagenet,CIFAR100,FashionMNIST,ProbThresh/Resnet,0.5995000004768372
4246,TinyImagenet,CIFAR100,NotMNIST,ProbThresh/Resnet,0.556718647480011
4247,TinyImagenet,CIFAR100,CIFAR10,ProbThresh/Resnet,0.6420999765396118
4248,TinyImagenet,CIFAR100,STL10,ProbThresh/Resnet,0.5750000476837158
4249,TinyImagenet,STL10,UniformNoise,ProbThresh/Resnet,0.647350013256073
4250,TinyImagenet,STL10,NormalNoise,ProbThresh/Resnet,0.6086499691009521
4251,TinyImagenet,STL10,MNIST,ProbThresh/Resnet,0.5874999761581421
4252,TinyImagenet,STL10,FashionMNIST,ProbThresh/Resnet,0.6018499732017517
4253,TinyImagenet,STL10,NotMNIST,ProbThresh/Resnet,0.5582140684127808
4254,TinyImagenet,STL10,CIFAR10,ProbThresh/Resnet,0.6422500014305115
4255,TinyImagenet,STL10,CIFAR100,ProbThresh/Resnet,0.622802197933197
4256,TinyImagenet,UniformNoise,NormalNoise,MCDropout-7/VGG,0.7391999959945679
4257,TinyImagenet,UniformNoise,MNIST,MCDropout-7/VGG,0.6319499611854553
4258,TinyImagenet,UniformNoise,FashionMNIST,MCDropout-7/VGG,0.6638000011444092
4259,TinyImagenet,UniformNoise,NotMNIST,MCDropout-7/VGG,0.6276970505714417
4260,TinyImagenet,UniformNoise,CIFAR10,MCDropout-7/VGG,0.6545999646186829
4261,TinyImagenet,UniformNoise,CIFAR100,MCDropout-7/VGG,0.6470879316329956
4262,TinyImagenet,UniformNoise,STL10,MCDropout-7/VGG,0.5753125548362732
4263,TinyImagenet,NormalNoise,UniformNoise,MCDropout-7/VGG,0.6178500056266785
4264,TinyImagenet,NormalNoise,MNIST,MCDropout-7/VGG,0.609499990940094
4265,TinyImagenet,NormalNoise,FashionMNIST,MCDropout-7/VGG,0.6508499979972839
4266,TinyImagenet,NormalNoise,NotMNIST,MCDropout-7/VGG,0.6128498315811157
4267,TinyImagenet,NormalNoise,CIFAR10,MCDropout-7/VGG,0.6523500084877014
4268,TinyImagenet,NormalNoise,CIFAR100,MCDropout-7/VGG,0.6431318521499634
4269,TinyImagenet,NormalNoise,STL10,MCDropout-7/VGG,0.5658125281333923
4270,TinyImagenet,MNIST,UniformNoise,MCDropout-7/VGG,0.6462999582290649
4271,TinyImagenet,MNIST,NormalNoise,MCDropout-7/VGG,0.7425499558448792
4272,TinyImagenet,MNIST,FashionMNIST,MCDropout-7/VGG,0.6691499948501587
4273,TinyImagenet,MNIST,NotMNIST,MCDropout-7/VGG,0.6335718631744385
4274,TinyImagenet,MNIST,CIFAR10,MCDropout-7/VGG,0.6559000015258789
4275,TinyImagenet,MNIST,CIFAR100,MCDropout-7/VGG,0.6470329761505127
4276,TinyImagenet,MNIST,STL10,MCDropout-7/VGG,0.5769375562667847
4277,TinyImagenet,FashionMNIST,UniformNoise,MCDropout-7/VGG,0.6401500105857849
4278,TinyImagenet,FashionMNIST,NormalNoise,MCDropout-7/VGG,0.7396500110626221
4279,TinyImagenet,FashionMNIST,MNIST,MCDropout-7/VGG,0.6343500018119812
4280,TinyImagenet,FashionMNIST,NotMNIST,MCDropout-7/VGG,0.6274300217628479
4281,TinyImagenet,FashionMNIST,CIFAR10,MCDropout-7/VGG,0.654699981212616
4282,TinyImagenet,FashionMNIST,CIFAR100,MCDropout-7/VGG,0.6475824117660522
4283,TinyImagenet,FashionMNIST,STL10,MCDropout-7/VGG,0.5750625133514404
4284,TinyImagenet,NotMNIST,UniformNoise,MCDropout-7/VGG,0.6297500133514404
4285,TinyImagenet,NotMNIST,NormalNoise,MCDropout-7/VGG,0.7380499839782715
4286,TinyImagenet,NotMNIST,MNIST,MCDropout-7/VGG,0.621999979019165
4287,TinyImagenet,NotMNIST,FashionMNIST,MCDropout-7/VGG,0.659850001335144
4288,TinyImagenet,NotMNIST,CIFAR10,MCDropout-7/VGG,0.6502999663352966
4289,TinyImagenet,NotMNIST,CIFAR100,MCDropout-7/VGG,0.6462088227272034
4290,TinyImagenet,NotMNIST,STL10,MCDropout-7/VGG,0.5712500214576721
4291,TinyImagenet,CIFAR10,UniformNoise,MCDropout-7/VGG,0.609499990940094
4292,TinyImagenet,CIFAR10,NormalNoise,MCDropout-7/VGG,0.7378000020980835
4293,TinyImagenet,CIFAR10,MNIST,MCDropout-7/VGG,0.6129999756813049
4294,TinyImagenet,CIFAR10,FashionMNIST,MCDropout-7/VGG,0.6496999859809875
4295,TinyImagenet,CIFAR10,NotMNIST,MCDropout-7/VGG,0.6139179468154907
4296,TinyImagenet,CIFAR10,CIFAR100,MCDropout-7/VGG,0.6425274610519409
4297,TinyImagenet,CIFAR10,STL10,MCDropout-7/VGG,0.5632500052452087
4298,TinyImagenet,CIFAR100,UniformNoise,MCDropout-7/VGG,0.6238499879837036
4299,TinyImagenet,CIFAR100,NormalNoise,MCDropout-7/VGG,0.7425000071525574
4300,TinyImagenet,CIFAR100,MNIST,MCDropout-7/VGG,0.6202499866485596
4301,TinyImagenet,CIFAR100,FashionMNIST,MCDropout-7/VGG,0.6593499779701233
4302,TinyImagenet,CIFAR100,NotMNIST,MCDropout-7/VGG,0.6197927594184875
4303,TinyImagenet,CIFAR100,CIFAR10,MCDropout-7/VGG,0.6531499624252319
4304,TinyImagenet,CIFAR100,STL10,MCDropout-7/VGG,0.5673750042915344
4305,TinyImagenet,STL10,UniformNoise,MCDropout-7/VGG,0.6735000014305115
4306,TinyImagenet,STL10,NormalNoise,MCDropout-7/VGG,0.7181000113487244
4307,TinyImagenet,STL10,MNIST,MCDropout-7/VGG,0.6566500067710876
4308,TinyImagenet,STL10,FashionMNIST,MCDropout-7/VGG,0.6759499907493591
4309,TinyImagenet,STL10,NotMNIST,MCDropout-7/VGG,0.6491134166717529
4310,TinyImagenet,STL10,CIFAR10,MCDropout-7/VGG,0.6529499888420105
4311,TinyImagenet,STL10,CIFAR100,MCDropout-7/VGG,0.6389560699462891
4312,TinyImagenet,UniformNoise,NormalNoise,ScoreSVM/VGG,0.9995999932289124
4313,TinyImagenet,UniformNoise,MNIST,ScoreSVM/VGG,0.4997499883174896
4314,TinyImagenet,UniformNoise,FashionMNIST,ScoreSVM/VGG,0.4997499883174896
4315,TinyImagenet,UniformNoise,NotMNIST,ScoreSVM/VGG,0.499786376953125
4316,TinyImagenet,UniformNoise,CIFAR10,ScoreSVM/VGG,0.4997499883174896
4317,TinyImagenet,UniformNoise,CIFAR100,ScoreSVM/VGG,0.49978023767471313
4318,TinyImagenet,UniformNoise,STL10,ScoreSVM/VGG,0.499750018119812
4319,TinyImagenet,NormalNoise,UniformNoise,ScoreSVM/VGG,0.9993999600410461
4320,TinyImagenet,NormalNoise,MNIST,ScoreSVM/VGG,0.49939998984336853
4321,TinyImagenet,NormalNoise,FashionMNIST,ScoreSVM/VGG,0.49939998984336853
4322,TinyImagenet,NormalNoise,NotMNIST,ScoreSVM/VGG,0.49941250681877136
4323,TinyImagenet,NormalNoise,CIFAR10,ScoreSVM/VGG,0.49939998984336853
4324,TinyImagenet,NormalNoise,CIFAR100,ScoreSVM/VGG,0.49939560890197754
4325,TinyImagenet,NormalNoise,STL10,ScoreSVM/VGG,0.49937501549720764
4326,TinyImagenet,MNIST,UniformNoise,ScoreSVM/VGG,0.49799999594688416
4327,TinyImagenet,MNIST,NormalNoise,ScoreSVM/VGG,0.49799999594688416
4328,TinyImagenet,MNIST,FashionMNIST,ScoreSVM/VGG,0.8587499856948853
4329,TinyImagenet,MNIST,NotMNIST,ScoreSVM/VGG,0.8952146768569946
4330,TinyImagenet,MNIST,CIFAR10,ScoreSVM/VGG,0.7371000051498413
4331,TinyImagenet,MNIST,CIFAR100,ScoreSVM/VGG,0.6897802352905273
4332,TinyImagenet,MNIST,STL10,ScoreSVM/VGG,0.5133750438690186
4333,TinyImagenet,FashionMNIST,UniformNoise,ScoreSVM/VGG,0.494049996137619
4334,TinyImagenet,FashionMNIST,NormalNoise,ScoreSVM/VGG,0.494049996137619
4335,TinyImagenet,FashionMNIST,MNIST,ScoreSVM/VGG,0.9927999973297119
4336,TinyImagenet,FashionMNIST,NotMNIST,ScoreSVM/VGG,0.9600512981414795
4337,TinyImagenet,FashionMNIST,CIFAR10,ScoreSVM/VGG,0.7904499769210815
4338,TinyImagenet,FashionMNIST,CIFAR100,ScoreSVM/VGG,0.7677472829818726
4339,TinyImagenet,FashionMNIST,STL10,ScoreSVM/VGG,0.5279375314712524
4340,TinyImagenet,NotMNIST,UniformNoise,ScoreSVM/VGG,0.4916499853134155
4341,TinyImagenet,NotMNIST,NormalNoise,ScoreSVM/VGG,0.4916499853134155
4342,TinyImagenet,NotMNIST,MNIST,ScoreSVM/VGG,0.9655499458312988
4343,TinyImagenet,NotMNIST,FashionMNIST,ScoreSVM/VGG,0.8910999894142151
4344,TinyImagenet,NotMNIST,CIFAR10,ScoreSVM/VGG,0.8585999608039856
4345,TinyImagenet,NotMNIST,CIFAR100,ScoreSVM/VGG,0.8274176120758057
4346,TinyImagenet,NotMNIST,STL10,ScoreSVM/VGG,0.5414375066757202
4347,TinyImagenet,CIFAR10,UniformNoise,ScoreSVM/VGG,0.4881500005722046
4348,TinyImagenet,CIFAR10,NormalNoise,ScoreSVM/VGG,0.4881500005722046
4349,TinyImagenet,CIFAR10,MNIST,ScoreSVM/VGG,0.9586499929428101
4350,TinyImagenet,CIFAR10,FashionMNIST,ScoreSVM/VGG,0.8209499716758728
4351,TinyImagenet,CIFAR10,NotMNIST,ScoreSVM/VGG,0.8703268766403198
4352,TinyImagenet,CIFAR10,CIFAR100,ScoreSVM/VGG,0.9508242011070251
4353,TinyImagenet,CIFAR10,STL10,ScoreSVM/VGG,0.5955000519752502
4354,TinyImagenet,CIFAR100,UniformNoise,ScoreSVM/VGG,0.47999998927116394
4355,TinyImagenet,CIFAR100,NormalNoise,ScoreSVM/VGG,0.47999998927116394
4356,TinyImagenet,CIFAR100,MNIST,ScoreSVM/VGG,0.9678999781608582
4357,TinyImagenet,CIFAR100,FashionMNIST,ScoreSVM/VGG,0.935699999332428
4358,TinyImagenet,CIFAR100,NotMNIST,ScoreSVM/VGG,0.9501174688339233
4359,TinyImagenet,CIFAR100,CIFAR10,ScoreSVM/VGG,0.9729499816894531
4360,TinyImagenet,CIFAR100,STL10,ScoreSVM/VGG,0.5891250371932983
4361,TinyImagenet,STL10,UniformNoise,ScoreSVM/VGG,0.407150000333786
4362,TinyImagenet,STL10,NormalNoise,ScoreSVM/VGG,0.407150000333786
4363,TinyImagenet,STL10,MNIST,ScoreSVM/VGG,0.9053999781608582
4364,TinyImagenet,STL10,FashionMNIST,ScoreSVM/VGG,0.8659499883651733
4365,TinyImagenet,STL10,NotMNIST,ScoreSVM/VGG,0.8548387289047241
4366,TinyImagenet,STL10,CIFAR10,ScoreSVM/VGG,0.8964499831199646
4367,TinyImagenet,STL10,CIFAR100,ScoreSVM/VGG,0.869615375995636
4368,TinyImagenet,UniformNoise,NormalNoise,LogisticSVM/VGG,0.9988999962806702
4369,TinyImagenet,UniformNoise,MNIST,LogisticSVM/VGG,0.4991999864578247
4370,TinyImagenet,UniformNoise,FashionMNIST,LogisticSVM/VGG,0.4991999864578247
4371,TinyImagenet,UniformNoise,NotMNIST,LogisticSVM/VGG,0.4992522895336151
4372,TinyImagenet,UniformNoise,CIFAR10,LogisticSVM/VGG,0.4991999864578247
4373,TinyImagenet,UniformNoise,CIFAR100,LogisticSVM/VGG,0.4992307722568512
4374,TinyImagenet,UniformNoise,STL10,LogisticSVM/VGG,0.49918752908706665
4375,TinyImagenet,NormalNoise,UniformNoise,LogisticSVM/VGG,0.998199999332428
4376,TinyImagenet,NormalNoise,MNIST,LogisticSVM/VGG,0.49834999442100525
4377,TinyImagenet,NormalNoise,FashionMNIST,LogisticSVM/VGG,0.49834999442100525
4378,TinyImagenet,NormalNoise,NotMNIST,LogisticSVM/VGG,0.4984511733055115
4379,TinyImagenet,NormalNoise,CIFAR10,LogisticSVM/VGG,0.49834999442100525
4380,TinyImagenet,NormalNoise,CIFAR100,LogisticSVM/VGG,0.4984065890312195
4381,TinyImagenet,NormalNoise,STL10,LogisticSVM/VGG,0.4987500309944153
4382,TinyImagenet,MNIST,UniformNoise,LogisticSVM/VGG,0.49719998240470886
4383,TinyImagenet,MNIST,NormalNoise,LogisticSVM/VGG,0.49719998240470886
4384,TinyImagenet,MNIST,FashionMNIST,LogisticSVM/VGG,0.8004499673843384
4385,TinyImagenet,MNIST,NotMNIST,LogisticSVM/VGG,0.7342448234558105
4386,TinyImagenet,MNIST,CIFAR10,LogisticSVM/VGG,0.597599983215332
4387,TinyImagenet,MNIST,CIFAR100,LogisticSVM/VGG,0.5744505524635315
4388,TinyImagenet,MNIST,STL10,LogisticSVM/VGG,0.5065625309944153
4389,TinyImagenet,FashionMNIST,UniformNoise,LogisticSVM/VGG,0.49175000190734863
4390,TinyImagenet,FashionMNIST,NormalNoise,LogisticSVM/VGG,0.49175000190734863
4391,TinyImagenet,FashionMNIST,MNIST,LogisticSVM/VGG,0.988349974155426
4392,TinyImagenet,FashionMNIST,NotMNIST,LogisticSVM/VGG,0.900341808795929
4393,TinyImagenet,FashionMNIST,CIFAR10,LogisticSVM/VGG,0.6869999766349792
4394,TinyImagenet,FashionMNIST,CIFAR100,LogisticSVM/VGG,0.6555494666099548
4395,TinyImagenet,FashionMNIST,STL10,LogisticSVM/VGG,0.5318125486373901
4396,TinyImagenet,NotMNIST,UniformNoise,LogisticSVM/VGG,0.49175000190734863
4397,TinyImagenet,NotMNIST,NormalNoise,LogisticSVM/VGG,0.49175000190734863
4398,TinyImagenet,NotMNIST,MNIST,LogisticSVM/VGG,0.986299991607666
4399,TinyImagenet,NotMNIST,FashionMNIST,LogisticSVM/VGG,0.9626500010490417
4400,TinyImagenet,NotMNIST,CIFAR10,LogisticSVM/VGG,0.6828500032424927
4401,TinyImagenet,NotMNIST,CIFAR100,LogisticSVM/VGG,0.6654395461082458
4402,TinyImagenet,NotMNIST,STL10,LogisticSVM/VGG,0.5355625152587891
