,ds,dv,dt,method,acc
161,CIFAR100,NormalNoise,UniformNoise,NeuronActivationPatterns/VGG,0.827000021934509
162,CIFAR100,NormalNoise,MNIST,NeuronActivationPatterns/VGG,0.813199996948242
163,CIFAR100,NormalNoise,FashionMNIST,NeuronActivationPatterns/VGG,0.816799998283386
164,CIFAR100,NormalNoise,NotMNIST,NeuronActivationPatterns/VGG,0.606547772884369
165,CIFAR100,NormalNoise,CIFAR10,NeuronActivationPatterns/VGG,0.771849989891052
166,CIFAR100,NormalNoise,STL10,NeuronActivationPatterns/VGG,0.80593752861023
167,CIFAR100,NormalNoise,TinyImagenet,NeuronActivationPatterns/VGG,0.802460730075836
168,CIFAR100,MNIST,UniformNoise,NeuronActivationPatterns/VGG,0.834299981594086
169,CIFAR100,MNIST,NormalNoise,NeuronActivationPatterns/VGG,0.867049992084503
170,CIFAR100,MNIST,FashionMNIST,NeuronActivationPatterns/VGG,0.81725001335144
171,CIFAR100,MNIST,NotMNIST,NeuronActivationPatterns/VGG,0.616161048412323
172,CIFAR100,MNIST,CIFAR10,NeuronActivationPatterns/VGG,0.780799984931946
173,CIFAR100,MNIST,STL10,NeuronActivationPatterns/VGG,0.808624982833862
174,CIFAR100,MNIST,TinyImagenet,NeuronActivationPatterns/VGG,0.80465966463089
175,CIFAR100,FashionMNIST,UniformNoise,NeuronActivationPatterns/VGG,0.832300007343292
176,CIFAR100,FashionMNIST,NormalNoise,NeuronActivationPatterns/VGG,0.872099995613098
177,CIFAR100,FashionMNIST,MNIST,NeuronActivationPatterns/VGG,0.816250026226044
178,CIFAR100,FashionMNIST,NotMNIST,NeuronActivationPatterns/VGG,0.610873758792877
179,CIFAR100,FashionMNIST,CIFAR10,NeuronActivationPatterns/VGG,0.776600003242493
180,CIFAR100,FashionMNIST,STL10,NeuronActivationPatterns/VGG,0.80774998664856
181,CIFAR100,FashionMNIST,TinyImagenet,NeuronActivationPatterns/VGG,0.804136097431183
182,CIFAR100,NotMNIST,UniformNoise,NeuronActivationPatterns/VGG,0.818000018596649
183,CIFAR100,NotMNIST,NormalNoise,NeuronActivationPatterns/VGG,0.836600005626678
184,CIFAR100,NotMNIST,MNIST,NeuronActivationPatterns/VGG,0.806900024414063
185,CIFAR100,NotMNIST,FashionMNIST,NeuronActivationPatterns/VGG,0.799300014972687
186,CIFAR100,NotMNIST,CIFAR10,NeuronActivationPatterns/VGG,0.776350021362305
187,CIFAR100,NotMNIST,STL10,NeuronActivationPatterns/VGG,0.797187507152557
188,CIFAR100,NotMNIST,TinyImagenet,NeuronActivationPatterns/VGG,0.790523588657379
189,CIFAR100,CIFAR10,UniformNoise,NeuronActivationPatterns/VGG,0.831149995326996
190,CIFAR100,CIFAR10,NormalNoise,NeuronActivationPatterns/VGG,0.86395001411438
191,CIFAR100,CIFAR10,MNIST,NeuronActivationPatterns/VGG,0.815900027751923
192,CIFAR100,CIFAR10,FashionMNIST,NeuronActivationPatterns/VGG,0.815299987792969
193,CIFAR100,CIFAR10,NotMNIST,NeuronActivationPatterns/VGG,0.618778049945831
194,CIFAR100,CIFAR10,STL10,NeuronActivationPatterns/VGG,0.808187484741211
195,CIFAR100,CIFAR10,TinyImagenet,NeuronActivationPatterns/VGG,0.8039790391922
196,CIFAR100,STL10,UniformNoise,NeuronActivationPatterns/VGG,0.833350002765656
197,CIFAR100,STL10,NormalNoise,NeuronActivationPatterns/VGG,0.867999970912933
198,CIFAR100,STL10,MNIST,NeuronActivationPatterns/VGG,0.817349970340729
199,CIFAR100,STL10,FashionMNIST,NeuronActivationPatterns/VGG,0.817449986934662
200,CIFAR100,STL10,NotMNIST,NeuronActivationPatterns/VGG,0.613010048866272
201,CIFAR100,STL10,CIFAR10,NeuronActivationPatterns/VGG,0.778999984264374
202,CIFAR100,STL10,TinyImagenet,NeuronActivationPatterns/VGG,0.804554998874664
203,CIFAR100,TinyImagenet,UniformNoise,NeuronActivationPatterns/VGG,0.832799971103668
204,CIFAR100,TinyImagenet,NormalNoise,NeuronActivationPatterns/VGG,0.863049983978272
205,CIFAR100,TinyImagenet,MNIST,NeuronActivationPatterns/VGG,0.815900027751923
206,CIFAR100,TinyImagenet,FashionMNIST,NeuronActivationPatterns/VGG,0.815299987792969
207,CIFAR100,TinyImagenet,NotMNIST,NeuronActivationPatterns/VGG,0.618778049945831
208,CIFAR100,TinyImagenet,CIFAR10,NeuronActivationPatterns/VGG,0.78250002861023
209,CIFAR100,TinyImagenet,STL10,NeuronActivationPatterns/VGG,0.808187484741211
210,STL10,UniformNoise,NormalNoise,NeuronActivationPatterns/VGG,0.950625002384186
211,STL10,UniformNoise,MNIST,NeuronActivationPatterns/VGG,0.938875019550324
212,STL10,UniformNoise,FashionMNIST,NeuronActivationPatterns/VGG,0.759750008583069
213,STL10,UniformNoise,NotMNIST,NeuronActivationPatterns/VGG,0.825625002384186
214,STL10,UniformNoise,CIFAR100,NeuronActivationPatterns/VGG,0.692125022411346
215,STL10,UniformNoise,TinyImagenet,NeuronActivationPatterns/VGG,0.600499987602234
216,STL10,NormalNoise,UniformNoise,NeuronActivationPatterns/VGG,0.949124991893768
217,STL10,NormalNoise,MNIST,NeuronActivationPatterns/VGG,0.938875019550324
218,STL10,NormalNoise,FashionMNIST,NeuronActivationPatterns/VGG,0.759750008583069
219,STL10,NormalNoise,NotMNIST,NeuronActivationPatterns/VGG,0.825625002384186
220,STL10,NormalNoise,CIFAR100,NeuronActivationPatterns/VGG,0.692125022411346
221,STL10,NormalNoise,TinyImagenet,NeuronActivationPatterns/VGG,0.600499987602234
222,STL10,MNIST,UniformNoise,NeuronActivationPatterns/VGG,0.948750019073486
223,STL10,MNIST,NormalNoise,NeuronActivationPatterns/VGG,0.949249982833862
224,STL10,MNIST,FashionMNIST,NeuronActivationPatterns/VGG,0.767374992370606
