,ds,dv,dt,method,acc
2181,CIFAR10,TinyImagenet,FashionMNIST,LogisticSVM/Resnet,0.8417999744415283
2182,CIFAR10,TinyImagenet,NotMNIST,LogisticSVM/Resnet,0.8400982618331909
2183,CIFAR10,TinyImagenet,CIFAR100,LogisticSVM/Resnet,0.764549970626831
2184,CIFAR10,UniformNoise,NormalNoise,OpenMax/VGG,0.9249500036239624
2185,CIFAR10,UniformNoise,MNIST,OpenMax/VGG,0.45669999718666077
2186,CIFAR10,UniformNoise,FashionMNIST,OpenMax/VGG,0.45409998297691345
2187,CIFAR10,UniformNoise,NotMNIST,OpenMax/VGG,0.46149328351020813
2188,CIFAR10,UniformNoise,CIFAR100,OpenMax/VGG,0.511900007724762
2189,CIFAR10,UniformNoise,TinyImagenet,OpenMax/VGG,0.5090999603271484
2190,CIFAR10,NormalNoise,UniformNoise,OpenMax/VGG,0.9153499603271484
2191,CIFAR10,NormalNoise,MNIST,OpenMax/VGG,0.4558499753475189
2192,CIFAR10,NormalNoise,FashionMNIST,OpenMax/VGG,0.4527999758720398
2193,CIFAR10,NormalNoise,NotMNIST,OpenMax/VGG,0.45316171646118164
2194,CIFAR10,NormalNoise,CIFAR100,OpenMax/VGG,0.508650004863739
2195,CIFAR10,NormalNoise,TinyImagenet,OpenMax/VGG,0.5059999823570251
2196,CIFAR10,MNIST,UniformNoise,OpenMax/VGG,0.4047499895095825
2197,CIFAR10,MNIST,NormalNoise,OpenMax/VGG,0.4050000011920929
2198,CIFAR10,MNIST,FashionMNIST,OpenMax/VGG,0.6154499650001526
2199,CIFAR10,MNIST,NotMNIST,OpenMax/VGG,0.5577868223190308
2200,CIFAR10,MNIST,CIFAR100,OpenMax/VGG,0.5232499837875366
2201,CIFAR10,MNIST,TinyImagenet,OpenMax/VGG,0.520799994468689
2202,CIFAR10,FashionMNIST,UniformNoise,OpenMax/VGG,0.3630499839782715
2203,CIFAR10,FashionMNIST,NormalNoise,OpenMax/VGG,0.3603000044822693
2204,CIFAR10,FashionMNIST,MNIST,OpenMax/VGG,0.6646499633789062
2205,CIFAR10,FashionMNIST,NotMNIST,OpenMax/VGG,0.6789681911468506
2206,CIFAR10,FashionMNIST,CIFAR100,OpenMax/VGG,0.5447499752044678
2207,CIFAR10,FashionMNIST,TinyImagenet,OpenMax/VGG,0.5521999597549438
2208,CIFAR10,NotMNIST,UniformNoise,OpenMax/VGG,0.41179999709129333
2209,CIFAR10,NotMNIST,NormalNoise,OpenMax/VGG,0.40825000405311584
2210,CIFAR10,NotMNIST,MNIST,OpenMax/VGG,0.6855999827384949
2211,CIFAR10,NotMNIST,FashionMNIST,OpenMax/VGG,0.6516000032424927
2212,CIFAR10,NotMNIST,CIFAR100,OpenMax/VGG,0.5700500011444092
2213,CIFAR10,NotMNIST,TinyImagenet,OpenMax/VGG,0.5723999738693237
2214,CIFAR10,CIFAR100,UniformNoise,OpenMax/VGG,0.763700008392334
2215,CIFAR10,CIFAR100,NormalNoise,OpenMax/VGG,0.7677499651908875
2216,CIFAR10,CIFAR100,MNIST,OpenMax/VGG,0.6969000101089478
2217,CIFAR10,CIFAR100,FashionMNIST,OpenMax/VGG,0.5953499674797058
2218,CIFAR10,CIFAR100,NotMNIST,OpenMax/VGG,0.6704229712486267
2219,CIFAR10,CIFAR100,TinyImagenet,OpenMax/VGG,0.5996999740600586
2220,CIFAR10,TinyImagenet,UniformNoise,OpenMax/VGG,0.799049973487854
2221,CIFAR10,TinyImagenet,NormalNoise,OpenMax/VGG,0.799049973487854
2222,CIFAR10,TinyImagenet,MNIST,OpenMax/VGG,0.6137999892234802
2223,CIFAR10,TinyImagenet,FashionMNIST,OpenMax/VGG,0.5863499641418457
2224,CIFAR10,TinyImagenet,NotMNIST,OpenMax/VGG,0.6452146768569946
2225,CIFAR10,TinyImagenet,CIFAR100,OpenMax/VGG,0.5913999676704407
2226,CIFAR10,UniformNoise,NormalNoise,OpenMax/Resnet,0.9010999798774719
2227,CIFAR10,UniformNoise,MNIST,OpenMax/Resnet,0.665149986743927
2228,CIFAR10,UniformNoise,FashionMNIST,OpenMax/Resnet,0.5005999803543091
2229,CIFAR10,UniformNoise,NotMNIST,OpenMax/Resnet,0.4841914176940918
2230,CIFAR10,UniformNoise,CIFAR100,OpenMax/Resnet,0.5340499877929688
2231,CIFAR10,UniformNoise,TinyImagenet,OpenMax/Resnet,0.5309500098228455
2232,CIFAR10,NormalNoise,UniformNoise,OpenMax/Resnet,0.9005499482154846
2233,CIFAR10,NormalNoise,MNIST,OpenMax/Resnet,0.6637499928474426
2234,CIFAR10,NormalNoise,FashionMNIST,OpenMax/Resnet,0.49904999136924744
2235,CIFAR10,NormalNoise,NotMNIST,OpenMax/Resnet,0.48221534490585327
2236,CIFAR10,NormalNoise,CIFAR100,OpenMax/Resnet,0.5315499901771545
2237,CIFAR10,NormalNoise,TinyImagenet,OpenMax/Resnet,0.528499960899353
2238,CIFAR10,MNIST,UniformNoise,OpenMax/Resnet,0.6475499868392944
2239,CIFAR10,MNIST,NormalNoise,OpenMax/Resnet,0.5855000019073486
2240,CIFAR10,MNIST,FashionMNIST,OpenMax/Resnet,0.5572499632835388
2241,CIFAR10,MNIST,NotMNIST,OpenMax/Resnet,0.5720465779304504
2242,CIFAR10,MNIST,CIFAR100,OpenMax/Resnet,0.5281499624252319
2243,CIFAR10,MNIST,TinyImagenet,OpenMax/Resnet,0.5189999938011169
2244,CIFAR10,FashionMNIST,UniformNoise,OpenMax/Resnet,0.5379999876022339
2245,CIFAR10,FashionMNIST,NormalNoise,OpenMax/Resnet,0.48634999990463257
2246,CIFAR10,FashionMNIST,MNIST,OpenMax/Resnet,0.6700999736785889
2247,CIFAR10,FashionMNIST,NotMNIST,OpenMax/Resnet,0.6856974959373474
2248,CIFAR10,FashionMNIST,CIFAR100,OpenMax/Resnet,0.552899956703186
2249,CIFAR10,FashionMNIST,TinyImagenet,OpenMax/Resnet,0.5612499713897705
2250,CIFAR10,NotMNIST,UniformNoise,OpenMax/Resnet,0.5471500158309937
2251,CIFAR10,NotMNIST,NormalNoise,OpenMax/Resnet,0.4872500002384186
2252,CIFAR10,NotMNIST,MNIST,OpenMax/Resnet,0.6714000105857849
2253,CIFAR10,NotMNIST,FashionMNIST,OpenMax/Resnet,0.561549961566925
2254,CIFAR10,NotMNIST,CIFAR100,OpenMax/Resnet,0.5284000039100647
2255,CIFAR10,NotMNIST,TinyImagenet,OpenMax/Resnet,0.528249979019165
2256,CIFAR10,CIFAR100,UniformNoise,OpenMax/Resnet,0.749049961566925
2257,CIFAR10,CIFAR100,NormalNoise,OpenMax/Resnet,0.7488499879837036
2258,CIFAR10,CIFAR100,MNIST,OpenMax/Resnet,0.6756500005722046
2259,CIFAR10,CIFAR100,FashionMNIST,OpenMax/Resnet,0.5600999593734741
2260,CIFAR10,CIFAR100,NotMNIST,OpenMax/Resnet,0.6248130798339844
2261,CIFAR10,CIFAR100,TinyImagenet,OpenMax/Resnet,0.5819999575614929
2262,CIFAR10,TinyImagenet,UniformNoise,OpenMax/Resnet,0.8461499810218811
2263,CIFAR10,TinyImagenet,NormalNoise,OpenMax/Resnet,0.8461999893188477
2264,CIFAR10,TinyImagenet,MNIST,OpenMax/Resnet,0.6440500020980835
2265,CIFAR10,TinyImagenet,FashionMNIST,OpenMax/Resnet,0.5552499890327454
2266,CIFAR10,TinyImagenet,NotMNIST,OpenMax/Resnet,0.614665687084198
2267,CIFAR10,TinyImagenet,CIFAR100,OpenMax/Resnet,0.5841999650001526
2268,CIFAR10,UniformNoise,NormalNoise,DeepEnsemble/VGG,0.861299991607666
2269,CIFAR10,UniformNoise,MNIST,DeepEnsemble/VGG,0.724649965763092
2270,CIFAR10,UniformNoise,FashionMNIST,DeepEnsemble/VGG,0.7663499712944031
2271,CIFAR10,UniformNoise,NotMNIST,DeepEnsemble/VGG,0.8004699945449829
2272,CIFAR10,UniformNoise,CIFAR100,DeepEnsemble/VGG,0.7611500024795532
2273,CIFAR10,UniformNoise,TinyImagenet,DeepEnsemble/VGG,0.765749990940094
2274,CIFAR10,NormalNoise,UniformNoise,DeepEnsemble/VGG,0.8517499566078186
2275,CIFAR10,NormalNoise,MNIST,DeepEnsemble/VGG,0.7112500071525574
2276,CIFAR10,NormalNoise,FashionMNIST,DeepEnsemble/VGG,0.7597999572753906
2277,CIFAR10,NormalNoise,NotMNIST,DeepEnsemble/VGG,0.788987398147583
2278,CIFAR10,NormalNoise,CIFAR100,DeepEnsemble/VGG,0.7504499554634094
2279,CIFAR10,NormalNoise,TinyImagenet,DeepEnsemble/VGG,0.7565999627113342
2280,CIFAR10,MNIST,UniformNoise,DeepEnsemble/VGG,0.803849995136261
2281,CIFAR10,MNIST,NormalNoise,DeepEnsemble/VGG,0.8039000034332275
2282,CIFAR10,MNIST,FashionMNIST,DeepEnsemble/VGG,0.7556999921798706
2283,CIFAR10,MNIST,NotMNIST,DeepEnsemble/VGG,0.7804422378540039
2284,CIFAR10,MNIST,CIFAR100,DeepEnsemble/VGG,0.7540000081062317
2285,CIFAR10,MNIST,TinyImagenet,DeepEnsemble/VGG,0.7548499703407288
2286,CIFAR10,FashionMNIST,UniformNoise,DeepEnsemble/VGG,0.8578000068664551
2287,CIFAR10,FashionMNIST,NormalNoise,DeepEnsemble/VGG,0.8611999750137329
2288,CIFAR10,FashionMNIST,MNIST,DeepEnsemble/VGG,0.724649965763092
2289,CIFAR10,FashionMNIST,NotMNIST,DeepEnsemble/VGG,0.8003631830215454
2290,CIFAR10,FashionMNIST,CIFAR100,DeepEnsemble/VGG,0.7611500024795532
2291,CIFAR10,FashionMNIST,TinyImagenet,DeepEnsemble/VGG,0.7654500007629395
2292,CIFAR10,NotMNIST,UniformNoise,DeepEnsemble/VGG,0.8631999492645264
2293,CIFAR10,NotMNIST,NormalNoise,DeepEnsemble/VGG,0.8709999918937683
2294,CIFAR10,NotMNIST,MNIST,DeepEnsemble/VGG,0.7235499620437622
2295,CIFAR10,NotMNIST,FashionMNIST,DeepEnsemble/VGG,0.7663999795913696
2296,CIFAR10,NotMNIST,CIFAR100,DeepEnsemble/VGG,0.7603499889373779
2297,CIFAR10,NotMNIST,TinyImagenet,DeepEnsemble/VGG,0.7666999697685242
2298,CIFAR10,CIFAR100,UniformNoise,DeepEnsemble/VGG,0.8557999730110168
2299,CIFAR10,CIFAR100,NormalNoise,DeepEnsemble/VGG,0.8601999878883362
2300,CIFAR10,CIFAR100,MNIST,DeepEnsemble/VGG,0.7249999642372131
2301,CIFAR10,CIFAR100,FashionMNIST,DeepEnsemble/VGG,0.76624995470047
2302,CIFAR10,CIFAR100,NotMNIST,DeepEnsemble/VGG,0.8004165887832642
2303,CIFAR10,CIFAR100,TinyImagenet,DeepEnsemble/VGG,0.7655499577522278
2304,CIFAR10,TinyImagenet,UniformNoise,DeepEnsemble/VGG,0.8412500023841858
2305,CIFAR10,TinyImagenet,NormalNoise,DeepEnsemble/VGG,0.8425999879837036
2306,CIFAR10,TinyImagenet,MNIST,DeepEnsemble/VGG,0.7292499542236328
2307,CIFAR10,TinyImagenet,FashionMNIST,DeepEnsemble/VGG,0.7656499743461609
2308,CIFAR10,TinyImagenet,NotMNIST,DeepEnsemble/VGG,0.7963576316833496
2309,CIFAR10,TinyImagenet,CIFAR100,DeepEnsemble/VGG,0.7630499601364136
2310,CIFAR10,UniformNoise,NormalNoise,DeepEnsemble/Resnet,0.6265000104904175
2311,CIFAR10,UniformNoise,MNIST,DeepEnsemble/Resnet,0.7622999548912048
2312,CIFAR10,UniformNoise,FashionMNIST,DeepEnsemble/Resnet,0.7601499557495117
2313,CIFAR10,UniformNoise,NotMNIST,DeepEnsemble/Resnet,0.7642063498497009
2314,CIFAR10,UniformNoise,CIFAR100,DeepEnsemble/Resnet,0.7504499554634094
2315,CIFAR10,UniformNoise,TinyImagenet,DeepEnsemble/Resnet,0.7526999711990356
2316,CIFAR10,NormalNoise,UniformNoise,DeepEnsemble/Resnet,0.6491499543190002
2317,CIFAR10,NormalNoise,MNIST,DeepEnsemble/Resnet,0.7607499957084656
2318,CIFAR10,NormalNoise,FashionMNIST,DeepEnsemble/Resnet,0.7582499980926514
2319,CIFAR10,NormalNoise,NotMNIST,DeepEnsemble/Resnet,0.7632450461387634
2320,CIFAR10,NormalNoise,CIFAR100,DeepEnsemble/Resnet,0.7498999834060669
2321,CIFAR10,NormalNoise,TinyImagenet,DeepEnsemble/Resnet,0.752299964427948
2322,CIFAR10,MNIST,UniformNoise,DeepEnsemble/Resnet,0.5299000144004822
2323,CIFAR10,MNIST,NormalNoise,DeepEnsemble/Resnet,0.500499963760376
2324,CIFAR10,MNIST,FashionMNIST,DeepEnsemble/Resnet,0.7684999704360962
2325,CIFAR10,MNIST,NotMNIST,DeepEnsemble/Resnet,0.7703481912612915
2326,CIFAR10,MNIST,CIFAR100,DeepEnsemble/Resnet,0.7506499886512756
2327,CIFAR10,MNIST,TinyImagenet,DeepEnsemble/Resnet,0.753600001335144
2328,CIFAR10,FashionMNIST,UniformNoise,DeepEnsemble/Resnet,0.5209999680519104
2329,CIFAR10,FashionMNIST,NormalNoise,DeepEnsemble/Resnet,0.49494999647140503
2330,CIFAR10,FashionMNIST,MNIST,DeepEnsemble/Resnet,0.7695499658584595
2331,CIFAR10,FashionMNIST,NotMNIST,DeepEnsemble/Resnet,0.7705084085464478
2332,CIFAR10,FashionMNIST,CIFAR100,DeepEnsemble/Resnet,0.7506999969482422
2333,CIFAR10,FashionMNIST,TinyImagenet,DeepEnsemble/Resnet,0.753250002861023
2334,CIFAR10,NotMNIST,UniformNoise,DeepEnsemble/Resnet,0.42649999260902405
2335,CIFAR10,NotMNIST,NormalNoise,DeepEnsemble/Resnet,0.4156000018119812
2336,CIFAR10,NotMNIST,MNIST,DeepEnsemble/Resnet,0.7628499865531921
2337,CIFAR10,NotMNIST,FashionMNIST,DeepEnsemble/Resnet,0.7704499959945679
2338,CIFAR10,NotMNIST,CIFAR100,DeepEnsemble/Resnet,0.7475999593734741
2339,CIFAR10,NotMNIST,TinyImagenet,DeepEnsemble/Resnet,0.7495499849319458
2340,CIFAR10,CIFAR100,UniformNoise,DeepEnsemble/Resnet,0.5397499799728394
2341,CIFAR10,CIFAR100,NormalNoise,DeepEnsemble/Resnet,0.5148499608039856
2342,CIFAR10,CIFAR100,MNIST,DeepEnsemble/Resnet,0.7683999538421631
2343,CIFAR10,CIFAR100,FashionMNIST,DeepEnsemble/Resnet,0.7670499682426453
2344,CIFAR10,CIFAR100,NotMNIST,DeepEnsemble/Resnet,0.7691198587417603
2345,CIFAR10,CIFAR100,TinyImagenet,DeepEnsemble/Resnet,0.7537999749183655
2346,CIFAR10,TinyImagenet,UniformNoise,DeepEnsemble/Resnet,0.44269999861717224
2347,CIFAR10,TinyImagenet,NormalNoise,DeepEnsemble/Resnet,0.4231500029563904
2348,CIFAR10,TinyImagenet,MNIST,DeepEnsemble/Resnet,0.7665999531745911
2349,CIFAR10,TinyImagenet,FashionMNIST,DeepEnsemble/Resnet,0.7703999876976013
2350,CIFAR10,TinyImagenet,NotMNIST,DeepEnsemble/Resnet,0.7701345682144165
2351,CIFAR10,TinyImagenet,CIFAR100,DeepEnsemble/Resnet,0.7477499842643738
2352,CIFAR10,UniformNoise,NormalNoise,KNNSVM/1,0.49754998087882996
2353,CIFAR10,UniformNoise,MNIST,KNNSVM/1,0.5890499949455261
2354,CIFAR10,UniformNoise,FashionMNIST,KNNSVM/1,0.5515499711036682
2355,CIFAR10,UniformNoise,NotMNIST,KNNSVM/1,0.9588229060173035
2356,CIFAR10,UniformNoise,CIFAR100,KNNSVM/1,0.5047000050544739
2357,CIFAR10,UniformNoise,TinyImagenet,KNNSVM/1,0.5026000142097473
2358,CIFAR10,NormalNoise,UniformNoise,KNNSVM/1,0.9714999794960022
2359,CIFAR10,NormalNoise,MNIST,KNNSVM/1,0.7771499752998352
2360,CIFAR10,NormalNoise,FashionMNIST,KNNSVM/1,0.6614499688148499
2361,CIFAR10,NormalNoise,NotMNIST,KNNSVM/1,0.9485687017440796
2362,CIFAR10,NormalNoise,CIFAR100,KNNSVM/1,0.5169999599456787
2363,CIFAR10,NormalNoise,TinyImagenet,KNNSVM/1,0.5097000002861023
2364,CIFAR10,MNIST,UniformNoise,KNNSVM/1,0.9051499962806702
2365,CIFAR10,MNIST,NormalNoise,KNNSVM/1,0.9051499962806702
2366,CIFAR10,MNIST,FashionMNIST,KNNSVM/1,0.7145499587059021
2367,CIFAR10,MNIST,NotMNIST,KNNSVM/1,0.8886989951133728
2368,CIFAR10,MNIST,CIFAR100,KNNSVM/1,0.5266000032424927
2369,CIFAR10,MNIST,TinyImagenet,KNNSVM/1,0.5192999839782715
2370,CIFAR10,FashionMNIST,UniformNoise,KNNSVM/1,0.8624999523162842
2371,CIFAR10,FashionMNIST,NormalNoise,KNNSVM/1,0.8624999523162842
2372,CIFAR10,FashionMNIST,MNIST,KNNSVM/1,0.8070999979972839
2373,CIFAR10,FashionMNIST,NotMNIST,KNNSVM/1,0.8478423357009888
2374,CIFAR10,FashionMNIST,CIFAR100,KNNSVM/1,0.5267499685287476
2375,CIFAR10,FashionMNIST,TinyImagenet,KNNSVM/1,0.5217499732971191
2376,CIFAR10,NotMNIST,UniformNoise,KNNSVM/1,0.9929999709129333
2377,CIFAR10,NotMNIST,NormalNoise,KNNSVM/1,0.4984999895095825
2378,CIFAR10,NotMNIST,MNIST,KNNSVM/1,0.6656999588012695
2379,CIFAR10,NotMNIST,FashionMNIST,KNNSVM/1,0.5893499851226807
2380,CIFAR10,NotMNIST,CIFAR100,KNNSVM/1,0.5084499716758728
2381,CIFAR10,NotMNIST,TinyImagenet,KNNSVM/1,0.5038999915122986
2382,CIFAR10,CIFAR100,UniformNoise,KNNSVM/1,0.7715499997138977
2383,CIFAR10,CIFAR100,NormalNoise,KNNSVM/1,0.7715499997138977
2384,CIFAR10,CIFAR100,MNIST,KNNSVM/1,0.7498999834060669
2385,CIFAR10,CIFAR100,FashionMNIST,KNNSVM/1,0.6881499886512756
2386,CIFAR10,CIFAR100,NotMNIST,KNNSVM/1,0.7596667408943176
2387,CIFAR10,CIFAR100,TinyImagenet,KNNSVM/1,0.5379499793052673
2388,CIFAR10,TinyImagenet,UniformNoise,KNNSVM/1,0.7202500104904175
2389,CIFAR10,TinyImagenet,NormalNoise,KNNSVM/1,0.7202500104904175
2390,CIFAR10,TinyImagenet,MNIST,KNNSVM/1,0.708549976348877
2391,CIFAR10,TinyImagenet,FashionMNIST,KNNSVM/1,0.6650499701499939
2392,CIFAR10,TinyImagenet,NotMNIST,KNNSVM/1,0.7090365290641785
2393,CIFAR10,TinyImagenet,CIFAR100,KNNSVM/1,0.5380499958992004
2394,CIFAR10,UniformNoise,NormalNoise,KNNSVM/2,0.4970499873161316
2395,CIFAR10,UniformNoise,MNIST,KNNSVM/2,0.5974999666213989
2396,CIFAR10,UniformNoise,FashionMNIST,KNNSVM/2,0.5550500154495239
2397,CIFAR10,UniformNoise,NotMNIST,KNNSVM/2,0.959570586681366
2398,CIFAR10,UniformNoise,CIFAR100,KNNSVM/2,0.5045499801635742
2399,CIFAR10,UniformNoise,TinyImagenet,KNNSVM/2,0.5026000142097473
2400,CIFAR10,NormalNoise,UniformNoise,KNNSVM/2,0.9727999567985535
2401,CIFAR10,NormalNoise,MNIST,KNNSVM/2,0.7733500003814697
2402,CIFAR10,NormalNoise,FashionMNIST,KNNSVM/2,0.6590999960899353
2403,CIFAR10,NormalNoise,NotMNIST,KNNSVM/2,0.9497970342636108
2404,CIFAR10,NormalNoise,CIFAR100,KNNSVM/2,0.5161499977111816
2405,CIFAR10,NormalNoise,TinyImagenet,KNNSVM/2,0.5090999603271484
2406,CIFAR10,MNIST,UniformNoise,KNNSVM/2,0.9101499915122986
2407,CIFAR10,MNIST,NormalNoise,KNNSVM/2,0.9101499915122986
2408,CIFAR10,MNIST,FashionMNIST,KNNSVM/2,0.7181999683380127
2409,CIFAR10,MNIST,NotMNIST,KNNSVM/2,0.8930783867835999
2410,CIFAR10,MNIST,CIFAR100,KNNSVM/2,0.5233500003814697
2411,CIFAR10,MNIST,TinyImagenet,KNNSVM/2,0.5155999660491943
2412,CIFAR10,FashionMNIST,UniformNoise,KNNSVM/2,0.8712999820709229
2413,CIFAR10,FashionMNIST,NormalNoise,KNNSVM/2,0.8712999820709229
2414,CIFAR10,FashionMNIST,MNIST,KNNSVM/2,0.8150999546051025
2415,CIFAR10,FashionMNIST,NotMNIST,KNNSVM/2,0.8565477728843689
2416,CIFAR10,FashionMNIST,CIFAR100,KNNSVM/2,0.5273000001907349
2417,CIFAR10,FashionMNIST,TinyImagenet,KNNSVM/2,0.5205999612808228
2418,CIFAR10,NotMNIST,UniformNoise,KNNSVM/2,0.9937999844551086
2419,CIFAR10,NotMNIST,NormalNoise,KNNSVM/2,0.49390000104904175
2420,CIFAR10,NotMNIST,MNIST,KNNSVM/2,0.6539499759674072
2421,CIFAR10,NotMNIST,FashionMNIST,KNNSVM/2,0.5837000012397766
2422,CIFAR10,NotMNIST,CIFAR100,KNNSVM/2,0.5078999996185303
2423,CIFAR10,NotMNIST,TinyImagenet,KNNSVM/2,0.5036500096321106
2424,CIFAR10,CIFAR100,UniformNoise,KNNSVM/2,0.7806999683380127
2425,CIFAR10,CIFAR100,NormalNoise,KNNSVM/2,0.7806999683380127
2426,CIFAR10,CIFAR100,MNIST,KNNSVM/2,0.7566999793052673
2427,CIFAR10,CIFAR100,FashionMNIST,KNNSVM/2,0.6918500065803528
2428,CIFAR10,CIFAR100,NotMNIST,KNNSVM/2,0.7686392068862915
2429,CIFAR10,CIFAR100,TinyImagenet,KNNSVM/2,0.5353999733924866
2430,CIFAR10,TinyImagenet,UniformNoise,KNNSVM/2,0.7603999972343445
2431,CIFAR10,TinyImagenet,NormalNoise,KNNSVM/2,0.7603999972343445
2432,CIFAR10,TinyImagenet,MNIST,KNNSVM/2,0.7401999831199646
2433,CIFAR10,TinyImagenet,FashionMNIST,KNNSVM/2,0.6832000017166138
2434,CIFAR10,TinyImagenet,NotMNIST,KNNSVM/2,0.7484511733055115
2435,CIFAR10,TinyImagenet,CIFAR100,KNNSVM/2,0.5383999943733215
2436,CIFAR10,UniformNoise,NormalNoise,KNNSVM/4,0.4975999891757965
2437,CIFAR10,UniformNoise,MNIST,KNNSVM/4,0.5881499648094177
2438,CIFAR10,UniformNoise,FashionMNIST,KNNSVM/4,0.552899956703186
2439,CIFAR10,UniformNoise,NotMNIST,KNNSVM/4,0.959570586681366
2440,CIFAR10,UniformNoise,CIFAR100,KNNSVM/4,0.5040500164031982
2441,CIFAR10,UniformNoise,TinyImagenet,KNNSVM/4,0.5022500157356262
2442,CIFAR10,NormalNoise,UniformNoise,KNNSVM/4,0.97079998254776
2443,CIFAR10,NormalNoise,MNIST,KNNSVM/4,0.7801499962806702
2444,CIFAR10,NormalNoise,FashionMNIST,KNNSVM/4,0.6715999841690063
2445,CIFAR10,NormalNoise,NotMNIST,KNNSVM/4,0.9481413960456848
2446,CIFAR10,NormalNoise,CIFAR100,KNNSVM/4,0.517799973487854
2447,CIFAR10,NormalNoise,TinyImagenet,KNNSVM/4,0.5095999836921692
2448,CIFAR10,MNIST,UniformNoise,KNNSVM/4,0.9106000065803528
2449,CIFAR10,MNIST,NormalNoise,KNNSVM/4,0.9106000065803528
2450,CIFAR10,MNIST,FashionMNIST,KNNSVM/4,0.7318999767303467
2451,CIFAR10,MNIST,NotMNIST,KNNSVM/4,0.8938795328140259
2452,CIFAR10,MNIST,CIFAR100,KNNSVM/4,0.5249999761581421
2453,CIFAR10,MNIST,TinyImagenet,KNNSVM/4,0.5168499946594238
2454,CIFAR10,FashionMNIST,UniformNoise,KNNSVM/4,0.8847000002861023
2455,CIFAR10,FashionMNIST,NormalNoise,KNNSVM/4,0.8847000002861023
2456,CIFAR10,FashionMNIST,MNIST,KNNSVM/4,0.819849967956543
2457,CIFAR10,FashionMNIST,NotMNIST,KNNSVM/4,0.8689382672309875
2458,CIFAR10,FashionMNIST,CIFAR100,KNNSVM/4,0.5224499702453613
2459,CIFAR10,FashionMNIST,TinyImagenet,KNNSVM/4,0.51214998960495
2460,CIFAR10,NotMNIST,UniformNoise,KNNSVM/4,0.9932000041007996
2461,CIFAR10,NotMNIST,NormalNoise,KNNSVM/4,0.4932499825954437
2462,CIFAR10,NotMNIST,MNIST,KNNSVM/4,0.6577000021934509
2463,CIFAR10,NotMNIST,FashionMNIST,KNNSVM/4,0.5909000039100647
2464,CIFAR10,NotMNIST,CIFAR100,KNNSVM/4,0.5076999664306641
2465,CIFAR10,NotMNIST,TinyImagenet,KNNSVM/4,0.5033000111579895
2466,CIFAR10,CIFAR100,UniformNoise,KNNSVM/4,0.7927500009536743
2467,CIFAR10,CIFAR100,NormalNoise,KNNSVM/4,0.7927500009536743
2468,CIFAR10,CIFAR100,MNIST,KNNSVM/4,0.7640500068664551
2469,CIFAR10,CIFAR100,FashionMNIST,KNNSVM/4,0.6935499906539917
2470,CIFAR10,CIFAR100,NotMNIST,KNNSVM/4,0.7805490493774414
2471,CIFAR10,CIFAR100,TinyImagenet,KNNSVM/4,0.536300003528595
2472,CIFAR10,TinyImagenet,UniformNoise,KNNSVM/4,0.6385999917984009
2473,CIFAR10,TinyImagenet,NormalNoise,KNNSVM/4,0.6385999917984009
2474,CIFAR10,TinyImagenet,MNIST,KNNSVM/4,0.6369499564170837
2475,CIFAR10,TinyImagenet,FashionMNIST,KNNSVM/4,0.6180999875068665
2476,CIFAR10,TinyImagenet,NotMNIST,KNNSVM/4,0.6290322542190552
2477,CIFAR10,TinyImagenet,CIFAR100,KNNSVM/4,0.5266500115394592
2478,CIFAR10,UniformNoise,NormalNoise,KNNSVM/8,0.4972499907016754
2479,CIFAR10,UniformNoise,MNIST,KNNSVM/8,0.5920000076293945
2480,CIFAR10,UniformNoise,FashionMNIST,KNNSVM/8,0.5659999847412109
2481,CIFAR10,UniformNoise,NotMNIST,KNNSVM/8,0.9599444270133972
2482,CIFAR10,UniformNoise,CIFAR100,KNNSVM/8,0.50409996509552
2483,CIFAR10,UniformNoise,TinyImagenet,KNNSVM/8,0.501800000667572
2484,CIFAR10,NormalNoise,UniformNoise,KNNSVM/8,0.9693999886512756
2485,CIFAR10,NormalNoise,MNIST,KNNSVM/8,0.7851499915122986
2486,CIFAR10,NormalNoise,FashionMNIST,KNNSVM/8,0.6923499703407288
2487,CIFAR10,NormalNoise,NotMNIST,KNNSVM/8,0.9468596577644348
2488,CIFAR10,NormalNoise,CIFAR100,KNNSVM/8,0.5170999765396118
2489,CIFAR10,NormalNoise,TinyImagenet,KNNSVM/8,0.5079500079154968
2490,CIFAR10,MNIST,UniformNoise,KNNSVM/8,0.9115999937057495
2491,CIFAR10,MNIST,NormalNoise,KNNSVM/8,0.9115999937057495
2492,CIFAR10,MNIST,FashionMNIST,KNNSVM/8,0.7489500045776367
2493,CIFAR10,MNIST,NotMNIST,KNNSVM/8,0.8944669961929321
2494,CIFAR10,MNIST,CIFAR100,KNNSVM/8,0.5230000019073486
2495,CIFAR10,MNIST,TinyImagenet,KNNSVM/8,0.5114499926567078
2496,CIFAR10,FashionMNIST,UniformNoise,KNNSVM/8,0.9075499773025513
2497,CIFAR10,FashionMNIST,NormalNoise,KNNSVM/8,0.9075499773025513
2498,CIFAR10,FashionMNIST,MNIST,KNNSVM/8,0.8311499953269958
2499,CIFAR10,FashionMNIST,NotMNIST,KNNSVM/8,0.8905682563781738
2500,CIFAR10,FashionMNIST,CIFAR100,KNNSVM/8,0.515749990940094
2501,CIFAR10,FashionMNIST,TinyImagenet,KNNSVM/8,0.5041499733924866
